-5,95314e+35
-5,95314e+35
-5,95313e+35
-5,95313e+35
-5,95312e+35
-5,95312e+35
-5,95311e+35
-5,9531e+35
-5,9531e+35
-5,95309e+35
-5,95309e+35
-5,95308e+35
-5,95307e+35
-5,95307e+35
-5,95306e+35
-5,95306e+35
-5,95305e+35
-5,95304e+35
-5,95304e+35
-5,95303e+35
-5,95302e+35
-5,95302e+35
-5,95301e+35
-5,953e+35
-5,95299e+35
-5,95299e+35
-5,95298e+35
-5,95297e+35
-5,95297e+35
-5,95296e+35
-5,95295e+35
-5,95294e+35
-5,95294e+35
-5,95293e+35
-5,95292e+35
-5,95291e+35
-5,95291e+35
-5,9529e+35
-5,95289e+35
-5,95288e+35
-5,95287e+35
-5,95287e+35
-5,95286e+35
-5,95285e+35
-5,95284e+35
-5,95283e+35
-5,95283e+35
-5,95282e+35
-5,95281e+35
-5,9528e+35
-5,95279e+35
-5,95278e+35
-5,95277e+35
-5,95277e+35
-5,95276e+35
-5,95275e+35
-5,95274e+35
-5,95273e+35
-5,95272e+35
-5,95271e+35
-5,9527e+35
-5,95269e+35
-5,95268e+35
-5,95268e+35
-5,95267e+35
-5,95266e+35
-5,95265e+35
-5,95264e+35
-5,95263e+35
-5,95262e+35
-5,95261e+35
-5,9526e+35
-5,95259e+35
-5,95258e+35
-5,95257e+35
-5,95256e+35
-5,95255e+35
-5,95254e+35
-5,95253e+35
-5,95252e+35
-5,95251e+35
-5,9525e+35
-5,95249e+35
-5,95247e+35
-5,95246e+35
-5,95245e+35
-5,95244e+35
-5,95243e+35
-5,95242e+35
-5,95241e+35
-5,9524e+35
-5,95239e+35
-5,95238e+35
-5,95237e+35
-5,95235e+35
-5,95234e+35
-5,95233e+35
-5,95232e+35
-5,95231e+35
-5,9523e+35
-5,95229e+35
-5,95227e+35
-5,95226e+35
-5,95225e+35
-5,95224e+35
-5,95223e+35
-5,95221e+35
-5,9522e+35
-5,95219e+35
-5,95218e+35
-5,95217e+35
-5,95215e+35
-5,95214e+35
-5,95213e+35
-5,95212e+35
-5,9521e+35
-5,95209e+35
-5,95208e+35
-5,95207e+35
-5,95205e+35
-5,95204e+35
-5,95203e+35
-5,95201e+35
-5,952e+35
-5,95199e+35
-5,95197e+35
-5,95196e+35
-5,95195e+35
-5,95194e+35
-5,95192e+35
-5,95191e+35
-5,95189e+35
-5,95188e+35
-5,95187e+35
-5,95185e+35
-5,95184e+35
-5,95183e+35
-5,95181e+35
-5,9518e+35
-5,95178e+35
-5,95177e+35
-5,95176e+35
-5,95174e+35
-5,95173e+35
-5,95171e+35
-5,9517e+35
-5,95169e+35
-5,95167e+35
-5,95166e+35
-5,95164e+35
-5,95163e+35
-5,95161e+35
-5,9516e+35
-5,95158e+35
-5,95157e+35
-5,95155e+35
-5,95154e+35
-5,95152e+35
-5,95151e+35
-5,95149e+35
-5,95148e+35
-5,95146e+35
-5,95145e+35
-5,95143e+35
-5,95142e+35
-5,9514e+35
-5,95139e+35
-5,95137e+35
-5,95135e+35
-5,95134e+35
-5,95132e+35
-5,95131e+35
-5,95129e+35
-5,95128e+35
-5,95126e+35
-5,95124e+35
-5,95123e+35
-5,95121e+35
-5,9512e+35
-5,95118e+35
-5,95116e+35
-5,95115e+35
-5,95113e+35
-5,95111e+35
-5,9511e+35
-5,95108e+35
-5,95106e+35
-5,95105e+35
-5,95103e+35
-5,95101e+35
-5,951e+35
-5,95098e+35
-5,95096e+35
-5,95094e+35
-5,95093e+35
-5,95091e+35
-5,95089e+35
-5,95088e+35
-5,95086e+35
-5,95084e+35
-5,95082e+35
-5,95081e+35
-5,95079e+35
-5,95077e+35
-5,95075e+35
-5,95074e+35
-5,95072e+35
-5,9507e+35
-5,95068e+35
-5,95066e+35
-5,95065e+35
-5,95063e+35
-5,95061e+35
-5,95059e+35
-5,95057e+35
-5,95056e+35
-5,95054e+35
-5,95052e+35
-5,9505e+35
-5,95048e+35
-5,95046e+35
-5,95044e+35
-5,95043e+35
-5,95041e+35
-5,95039e+35
-5,95037e+35
-5,95035e+35
-5,95033e+35
-5,95031e+35
-5,95029e+35
-5,95027e+35
-5,95025e+35
-5,95024e+35
-5,95022e+35
-5,9502e+35
-5,95018e+35
